ID,Longitude,Latitude,LocalX,LocalY
6244,100.225761,30.063065,21.769085,7.012353
6245,100.236137,30.063009,22.769600,7.008240
6246,100.246506,30.062950,23.769382,7.003792
6247,100.256874,30.062891,24.769167,6.999434
6248,100.267242,30.062832,25.768951,6.995168
6249,100.277618,30.062773,26.769472,6.990993
6250,100.287987,30.062712,27.769260,6.986696
6251,100.298355,30.062649,28.769049,6.982278
6252,100.308723,30.062586,29.768837,6.977951
6253,100.319099,30.062523,30.769365,6.973716
6254,100.329468,30.062458,31.769156,6.969358
6255,100.339836,30.062393,32.768948,6.965091
6256,100.350204,30.062328,33.768745,6.960915
6257,100.360580,30.062262,34.769276,6.956619
6258,100.370949,30.062193,35.769073,6.952201
6259,100.381317,30.062126,36.768875,6.948084
6260,100.391685,30.062056,37.768677,6.943635
6261,100.402054,30.061987,38.768478,6.939488
6262,100.412430,30.061916,39.769016,6.935223
6263,100.422798,30.061844,40.768822,6.930834
6264,100.433167,30.061771,41.768623,6.926536
6265,100.443535,30.061699,42.768433,6.922328
6266,100.453911,30.061625,43.768978,6.918003
6267,100.464279,30.061550,44.768784,6.913764
6268,100.474648,30.061474,45.768597,6.909406
6269,100.485016,30.061398,46.768414,6.905137
6270,100.495392,30.061321,47.768959,6.900963
6271,100.505760,30.061243,48.768776,6.896664
6272,99.499817,30.074066,-48.224789,8.315789
6273,99.510193,30.074066,-47.224403,8.311465
6274,99.520561,30.074064,-46.224754,8.307022
6275,99.530937,30.074062,-45.224369,8.302667
6276,99.541306,30.074060,-44.224716,8.298407
6277,99.551674,30.074057,-43.225067,8.294024
6278,99.562050,30.074053,-42.224678,8.289729
6279,99.572418,30.074047,-41.225029,8.285317
6280,99.582794,30.074041,-40.224644,8.280993
6281,99.593163,30.074034,-39.224991,8.276549
6282,99.603539,30.074026,-38.224606,8.272195
6283,99.613907,30.074018,-37.224953,8.267934
6284,99.624283,30.074009,-36.224567,8.263548
6285,99.634651,30.073997,-35.224918,8.259045
6286,99.645020,30.073988,-34.225266,8.254844
6287,99.655396,30.073977,-33.224876,8.250519
6288,99.665764,30.073963,-32.225224,8.246076
6289,99.676140,30.073950,-31.224836,8.241721
6290,99.686508,30.073936,-30.225183,8.237458
6291,99.696884,30.073921,-29.224794,8.233073
6292,99.707253,30.073906,-28.225142,8.228782
6293,99.717621,30.073889,-27.225487,8.224367
6294,99.727997,30.073872,-26.225098,8.220043
6295,99.738365,30.073853,-25.225443,8.215599
6296,99.748741,30.073833,-24.225052,8.211245
6297,99.759109,30.073814,-23.225399,8.206982
6298,99.769485,30.073793,-22.225006,8.202597
6299,99.779854,30.073772,-21.225349,8.198304
6300,99.790230,30.073750,-20.224958,8.193889
6301,99.800598,30.073727,-19.225300,8.189565
6302,99.810966,30.073704,-18.225645,8.185332
6303,99.821342,30.073679,-17.225250,8.180978
6304,99.831711,30.073652,-16.225592,8.176503
6305,99.842087,30.073627,-15.225197,8.172329
6306,99.852455,30.073599,-14.225538,8.167824
6307,99.862831,30.073572,-13.225142,8.163621
6308,99.873199,30.073544,-12.225481,8.159296
6309,99.883568,30.073513,-11.225821,8.154852
6310,99.893944,30.073483,-10.225424,8.150497
6311,99.904312,30.073452,-9.225760,8.146234
6312,99.914688,30.073420,-8.225363,8.141849
6313,99.925056,30.073387,-7.225699,8.137554
6314,99.935425,30.073353,-6.226035,8.133140
6315,99.945801,30.073318,-5.225634,8.128815
6316,99.956169,30.073284,-4.225968,8.124581
6317,99.966545,30.073248,-3.225566,8.120226
6318,99.976913,30.073212,-2.225899,8.115962
6319,99.987289,30.073174,-1.225495,8.111577
6320,99.997658,30.073135,-0.225827,8.107283
6321,100.008026,30.073095,0.773843,8.102867
6322,100.018402,30.073055,1.774249,8.098542
6323,100.028770,30.073015,2.773920,8.094308
6324,100.039146,30.072973,3.774327,8.089953
6325,100.049515,30.072931,4.774000,8.085689
6326,100.059883,30.072887,5.773674,8.081304
6327,100.070259,30.072844,6.774084,8.077009
6328,100.080627,30.072800,7.773759,8.072804
6329,100.091003,30.072754,8.774171,8.068480
6330,100.101372,30.072706,9.773848,8.064034
6331,100.111740,30.072660,10.773526,8.059889
6332,100.122116,30.072611,11.773941,8.055413
6333,100.132484,30.072563,12.773622,8.051239
6334,100.142860,30.072514,13.774037,8.046945
6335,100.153229,30.072462,14.773720,8.042528
6336,100.163597,30.072411,15.773403,8.038202
6337,100.173973,30.072359,16.773823,8.033968
6338,100.184341,30.072306,17.773508,8.029612
6339,100.194717,30.072252,18.773930,8.025347
6340,100.205086,30.072197,19.773617,8.020961
6341,100.215454,30.072142,20.773304,8.016665
6342,100.225830,30.072086,21.773731,8.012461
6343,100.236198,30.072029,22.773422,8.008134
6344,100.246574,30.071972,23.773848,8.003901
6345,100.256943,30.071913,24.773540,7.999544
6346,100.267311,30.071854,25.773237,7.995277
6347,100.277687,30.071793,26.773668,7.990892
6348,100.288055,30.071732,27.773363,7.986596
6349,100.298424,30.071671,28.773060,7.982390
6350,100.308800,30.071608,29.773497,7.978065
6351,100.319168,30.071543,30.773197,7.973617
6352,100.329544,30.071480,31.773632,7.969474
6353,100.339912,30.071415,32.773335,7.965207
6354,100.350281,30.071348,33.773045,7.960820
6355,100.360657,30.071281,34.773479,7.956525
6356,100.371025,30.071215,35.773186,7.952318
6357,100.381393,30.071146,36.772900,7.947991
6358,100.391769,30.071077,37.773342,7.943757
6359,100.402138,30.071007,38.773056,7.939399
6360,100.412514,30.070936,39.773499,7.935135
6361,100.422882,30.070864,40.773216,7.930747
6362,100.433250,30.070791,41.772930,7.926449
6363,100.443626,30.070719,42.773384,7.922245
6364,100.453995,30.070644,43.773102,7.917917
6365,100.464363,30.070570,44.772820,7.913680
6366,100.474739,30.070494,45.773277,7.909325
6367,100.485107,30.070417,46.772999,7.905057
6368,100.495476,30.070341,47.772728,7.900880
6369,100.505852,30.070263,48.773186,7.896585
6370,99.499817,30.083088,-48.220417,9.315885
6371,99.510193,30.083088,-47.220119,9.311561
6372,99.520561,30.083086,-46.220562,9.307118
6373,99.530937,30.083084,-45.220264,9.302764
6374,99.541313,30.083080,-44.219975,9.298288
6375,99.551682,30.083076,-43.220413,9.293906
6376,99.562057,30.083073,-42.220116,9.289611
6377,99.572426,30.083067,-41.220558,9.285199
6378,99.582802,30.083061,-40.220261,9.280874
6379,99.593170,30.083055,-39.220699,9.276644
6380,99.603546,30.083048,-38.220406,9.272288
6381,99.613914,30.083038,-37.220844,9.267816
6382,99.624290,30.083029,-36.220547,9.263431
6383,99.634666,30.083019,-35.220249,9.259136
6384,99.645035,30.083008,-34.220692,9.254724
6385,99.655411,30.082996,-33.220394,9.250399
6386,99.665779,30.082985,-32.220833,9.246167
6387,99.676155,30.082972,-31.220533,9.241813
6388,99.686523,30.082956,-30.220972,9.237339
6389,99.696899,30.082941,-29.220675,9.232954
6390,99.707275,30.082926,-28.220375,9.228661
6391,99.717644,30.082909,-27.220812,9.224246
6392,99.728020,30.082891,-26.220514,9.219922
6393,99.738388,30.082874,-25.220949,9.215691
6394,99.748764,30.082855,-24.220650,9.211335
6395,99.759132,30.082834,-23.221087,9.206861
6396,99.769508,30.082815,-22.220785,9.202688
6397,99.779877,30.082792,-21.221220,9.198184
6398,99.790253,30.082771,-20.220919,9.193980
6399,99.800629,30.082748,-19.220617,9.189656
6400,99.810997,30.082724,-18.221048,9.185212
6401,99.821373,30.082699,-17.220747,9.180858
6402,99.831741,30.082674,-16.221178,9.176595
6403,99.842117,30.082647,-15.220875,9.172210
6404,99.852486,30.082621,-14.221307,9.167916
6405,99.862862,30.082592,-13.221002,9.163501
6406,99.873230,30.082563,-12.221432,9.159178
6407,99.883606,30.082535,-11.221125,9.154944
6408,99.893974,30.082504,-10.221555,9.150590
6409,99.904350,30.082472,-9.221247,9.146115
6410,99.914726,30.082441,-8.220940,9.141941
6411,99.925095,30.082409,-7.221366,9.137648
6412,99.935471,30.082375,-6.221056,9.133232
6413,99.945839,30.082340,-5.221482,9.128909
6414,99.956215,30.082306,-4.221172,9.124675
6415,99.966583,30.082270,-3.221596,9.120321
6416,99.976959,30.082232,-2.221284,9.115846
6417,99.987328,30.082195,-1.221707,9.111671
6418,99.997704,30.082155,-0.221393,9.107167
6419,100.008072,30.082117,0.778186,9.102962
6420,100.018448,30.082077,1.778501,9.098639
6421,100.028816,30.082037,2.778081,9.094405
6422,100.039192,30.081995,3.778398,9.090051
6423,100.049568,30.081951,4.778716,9.085575
6424,100.059937,30.081909,5.778299,9.081402
6425,100.070312,30.081865,6.778618,9.077107
6426,100.080681,30.081820,7.778203,9.072692
6427,100.091057,30.081774,8.778524,9.068368
6428,100.101425,30.081728,9.778111,9.064134
6429,100.111801,30.081680,10.778434,9.059779
6430,100.122169,30.081633,11.778023,9.055514
6431,100.132545,30.081583,12.778348,9.051130
6432,100.142914,30.081533,13.777938,9.046835
6433,100.153290,30.081484,14.778265,9.042632
6434,100.163658,30.081432,15.777858,9.038305
6435,100.174034,30.081379,16.778185,9.033861
6436,100.184402,30.081326,17.777781,9.029506
6437,100.194778,30.081272,18.778111,9.025241
6438,100.205147,30.081219,19.777708,9.021068
6439,100.215523,30.081163,20.778044,9.016773
6440,100.225891,30.081106,21.777641,9.012357
6441,100.236267,30.081049,22.777977,9.008032
6442,100.246635,30.080992,23.777578,9.003797
6443,100.257011,30.080933,24.777916,8.999442
6444,100.267380,30.080873,25.777519,8.995177
6445,100.277756,30.080812,26.777859,8.990793
6446,100.288124,30.080751,27.777468,8.986497
6447,100.298500,30.080690,28.777809,8.982293
6448,100.308868,30.080627,29.777418,8.977967
6449,100.319244,30.080564,30.777761,8.973733
6450,100.329613,30.080500,31.777372,8.969377
6451,100.339989,30.080435,32.777721,8.965114
6452,100.350357,30.080368,33.777336,8.960727
6453,100.360733,30.080301,34.777687,8.956432
6454,100.371101,30.080235,35.777302,8.952227
6455,100.381477,30.080166,36.777657,8.947903
6456,100.391846,30.080097,37.777275,8.943666
6457,100.402222,30.080027,38.777630,8.939312
6458,100.412590,30.079956,39.777252,8.935045
6459,100.422966,30.079885,40.777611,8.930872
6460,100.433334,30.079813,41.777233,8.926576
6461,100.443710,30.079739,42.777599,8.922161
6462,100.454079,30.079664,43.777225,8.917834
6463,100.464455,30.079590,44.777592,8.913600
6464,100.474823,30.079515,45.777218,8.909454
6465,100.485199,30.079439,46.777592,8.905190
6466,100.495567,30.079361,47.777222,8.900803
6467,100.505943,30.079283,48.777596,8.896509
6468,99.499817,30.092108,-48.216042,10.315771
6469,99.510193,30.092108,-47.215839,10.311446
6470,99.520569,30.092106,-46.215637,10.307001
6471,99.530937,30.092104,-45.216167,10.302649
6472,99.541313,30.092102,-44.215961,10.298385
6473,99.551689,30.092098,-43.215759,10.294000
6474,99.562057,30.092094,-42.216290,10.289709
6475,99.572433,30.092089,-41.216084,10.285294
6476,99.582809,30.092083,-40.215878,10.280969
6477,99.593178,30.092075,-39.216412,10.276526
6478,99.603554,30.092068,-38.216202,10.272172
6479,99.613930,30.092060,-37.215996,10.267908
6480,99.624298,30.092051,-36.216526,10.263525
6481,99.634674,30.092041,-35.216320,10.259232
6482,99.645050,30.092030,-34.216118,10.254816
6483,99.655426,30.092018,-33.215912,10.250492
6484,99.665794,30.092005,-32.216438,10.246049
6485,99.676170,30.091991,-31.216232,10.241694
6486,99.686546,30.091978,-30.216026,10.237431
6487,99.696915,30.091963,-29.216553,10.233047
6488,99.707291,30.091948,-28.216345,10.228753
6489,99.717667,30.091930,-27.216139,10.224339
6490,99.728035,30.091913,-26.216663,10.220016
6491,99.738411,30.091894,-25.216457,10.215571
6492,99.748787,30.091875,-24.216248,10.211217
6493,99.759155,30.091856,-23.216774,10.206954
6494,99.769531,30.091835,-22.216564,10.202569
6495,99.779907,30.091814,-21.216354,10.198276
6496,99.790276,30.091791,-20.216879,10.193862
6497,99.800652,30.091768,-19.216667,10.189538
6498,99.811028,30.091745,-18.216455,10.185305
6499,99.821396,30.091721,-17.216978,10.180951
6500,99.831772,30.091694,-16.216766,10.176476
6501,99.842148,30.091669,-15.216553,10.172303
6502,99.852516,30.091640,-14.217075,10.167799
6503,99.862892,30.091614,-13.216861,10.163595
6504,99.873268,30.091585,-12.216646,10.159271
6505,99.883636,30.091555,-11.217166,10.154827
6506,99.894012,30.091524,-10.216950,10.150473
6507,99.904388,30.091494,-9.216733,10.146209
6508,99.914757,30.091461,-8.217252,10.141825
6509,99.925133,30.091429,-7.217034,10.137531
6510,99.935509,30.091394,-6.216815,10.133116
6511,99.945877,30.091360,-5.217331,10.128793
6512,99.956253,30.091326,-4.217112,10.124559
6513,99.966629,30.091290,-3.216891,10.120205
6514,99.976997,30.091253,-2.217405,10.115942
6515,99.987373,30.091215,-1.217183,10.111558
6516,99.997749,30.091177,-0.216960,10.107264
6517,100.008118,30.091137,0.782528,10.102850
6518,100.018494,30.091097,1.782752,10.098525
6519,100.028870,30.091057,2.782978,10.094292
6520,100.039238,30.091015,3.782468,10.089937
6521,100.049614,30.090973,4.782695,10.085674
6522,100.059990,30.090929,5.782923,10.081290
6523,100.070358,30.090885,6.782416,10.076996
6524,100.080734,30.090841,7.782646,10.072793
6525,100.091110,30.090796,8.782876,10.068469
6526,100.101479,30.090748,9.782372,10.064023
6527,100.111855,30.090700,10.782604,10.059669
6528,100.122231,30.090652,11.782838,10.055407
6529,100.132599,30.090603,12.782337,10.051022
6530,100.142975,30.090553,13.782572,10.046727
6531,100.153351,30.090504,14.782808,10.042525
6532,100.163719,30.090452,15.782310,10.038200
6533,100.174095,30.090401,16.782549,10.033967
6534,100.184464,30.090347,17.782053,10.029613
6535,100.194839,30.090294,18.782293,10.025349
6536,100.205215,30.090239,19.782536,10.020965
6537,100.215584,30.090183,20.782042,10.016670
6538,100.225960,30.090126,21.782286,10.012255
6539,100.236336,30.090071,22.782532,10.008143
6540,100.246704,30.090012,23.782042,10.003697
6541,100.257080,30.089954,24.782290,9.999555
6542,100.267456,30.089893,25.782537,9.995080
6543,100.277824,30.089834,26.782051,9.990905
6544,100.288200,30.089773,27.782303,9.986612
6545,100.298569,30.089710,28.781818,9.982196
6546,100.308945,30.089647,29.782072,9.977872
6547,100.319321,30.089584,30.782326,9.973639
6548,100.329689,30.089520,31.781847,9.969284
6549,100.340065,30.089455,32.782104,9.965020
6550,100.350433,30.089390,33.781628,9.960846
6551,100.360809,30.089323,34.781887,9.956553
6552,100.371185,30.089254,35.782150,9.952139
6553,100.381554,30.089186,36.781677,9.947812
6554,100.391930,30.089117,37.781937,9.943579
6555,100.402298,30.089048,38.781467,9.939435
6556,100.412674,30.088976,39.781734,9.934960
6557,100.423050,30.088905,40.782005,9.930787
6558,100.433418,30.088833,41.781540,9.926491
6559,100.443794,30.088760,42.781807,9.922289
6560,100.454163,30.088686,43.781349,9.917963
6561,100.464539,30.088610,44.781620,9.913519
6562,100.474915,30.088535,45.781895,9.909376
6563,100.485283,30.088459,46.781437,9.905110
6564,100.495659,30.088381,47.781715,9.900725
6565,100.506027,30.088303,48.781261,9.896430
6566,99.499817,30.101130,-48.211674,11.315870
6567,99.510193,30.101130,-47.211559,11.311545
6568,99.520569,30.101128,-46.211445,11.307099
6569,99.530945,30.101126,-45.211327,11.302745
6570,99.541321,30.101122,-44.211216,11.298269
6571,99.551689,30.101120,-43.211838,11.294099
6572,99.562065,30.101114,-42.211723,11.289594
6573,99.572441,30.101109,-41.211609,11.285178
6574,99.582817,30.101103,-40.211494,11.280853
6575,99.593193,30.101097,-39.211380,11.276620
6576,99.603561,30.101089,-38.212002,11.272267
6577,99.613937,30.101080,-37.211887,11.267793
6578,99.624313,30.101070,-36.211773,11.263409
6579,99.634689,30.101061,-35.211655,11.259113
6580,99.645065,30.101049,-34.211544,11.254699
6581,99.655434,30.101038,-33.212162,11.250377
6582,99.665810,30.101027,-32.212044,11.246143
6583,99.676186,30.101013,-31.211929,11.241789
6584,99.686562,30.100998,-30.211815,11.237313
6585,99.696938,30.100983,-29.211697,11.232928
6586,99.707306,30.100967,-28.212317,11.228637
6587,99.717682,30.100950,-27.212200,11.224221
6588,99.728058,30.100933,-26.212082,11.219898
6589,99.738434,30.100916,-25.211964,11.215664
6590,99.748810,30.100897,-24.211845,11.211310
6591,99.759178,30.100876,-23.212461,11.206837
6592,99.769554,30.100857,-22.212341,11.202664
6593,99.779930,30.100834,-21.212223,11.198158
6594,99.790306,30.100813,-20.212103,11.193955
6595,99.800682,30.100790,-19.211983,11.189631
6596,99.811050,30.100765,-18.212597,11.185187
6597,99.821426,30.100740,-17.212477,11.180834
6598,99.831802,30.100716,-16.212353,11.176570
6599,99.842178,30.100689,-15.212232,11.172186
6600,99.852554,30.100662,-14.212109,11.167892
6601,99.862923,30.100634,-13.212721,11.163479
6602,99.873299,30.100605,-12.212597,11.159155
6603,99.883675,30.100576,-11.212472,11.154922
6604,99.894051,30.100546,-10.212347,11.150567
6605,99.904427,30.100513,-9.212221,11.146092
6606,99.914795,30.100483,-8.212829,11.141921
6607,99.925171,30.100451,-7.212702,11.137628
6608,99.935547,30.100416,-6.212574,11.133213
6609,99.945923,30.100382,-5.212446,11.128890
6610,99.956299,30.100346,-4.212317,11.124445
6611,99.966667,30.100311,-3.212922,11.120303
6612,99.977043,30.100273,-2.212792,11.115829
6613,99.987419,30.100237,-1.212660,11.111655
6614,99.997795,30.100197,-0.212528,11.107151
6615,100.008163,30.100159,0.786869,11.102948
6616,100.018539,30.100119,1.787003,11.098625
6617,100.028915,30.100077,2.787138,11.094181
6618,100.039291,30.100037,3.787273,11.090038
6619,100.049667,30.099993,4.787409,11.085564
6620,100.060036,30.099951,5.786811,11.081390
6621,100.070412,30.099905,6.786949,11.076887
6622,100.080788,30.099861,7.787088,11.072683
6623,100.091164,30.099815,8.787228,11.068360
6624,100.101532,30.099770,9.786633,11.064127
6625,100.111908,30.099722,10.786775,11.059773
6626,100.122284,30.099674,11.786917,11.055511
6627,100.132660,30.099625,12.787061,11.051126
6628,100.143036,30.099575,13.787205,11.046834
6629,100.153404,30.099524,14.786615,11.042418
6630,100.163780,30.099472,15.786761,11.038095
6631,100.174156,30.099421,16.786911,11.033863
6632,100.184532,30.099367,17.787058,11.029510
6633,100.194901,30.099314,18.786472,11.025246
6634,100.205276,30.099258,19.786623,11.020863
6635,100.215652,30.099203,20.786776,11.016569
6636,100.226028,30.099148,21.786928,11.012367
6637,100.236397,30.099091,22.786348,11.008042
6638,100.246773,30.099033,23.786503,11.003810
6639,100.257149,30.098974,24.786659,10.999456
6640,100.267525,30.098915,25.786816,10.995194
6641,100.277893,30.098854,26.786240,10.990808
6642,100.288269,30.098793,27.786400,10.986516
6643,100.298645,30.098732,28.786562,10.982313
6644,100.309021,30.098669,29.786724,10.977991
6645,100.319389,30.098604,30.786154,10.973545
6646,100.329765,30.098541,31.786318,10.969403
6647,100.340141,30.098476,32.786484,10.965140
6648,100.350517,30.098410,33.786652,10.960758
6649,100.360886,30.098343,34.786087,10.956463
6650,100.371262,30.098276,35.786259,10.952261
6651,100.381638,30.098207,36.786430,10.947938
6652,100.392006,30.098137,37.785866,10.943491
6653,100.402382,30.098068,38.786041,10.939349
6654,100.412758,30.097998,39.786221,10.935088
6655,100.423134,30.097925,40.786396,10.930704
6656,100.433502,30.097853,41.785839,10.926409
6657,100.443878,30.097780,42.786018,10.922207
6658,100.454254,30.097706,43.786198,10.917885
6659,100.464622,30.097631,44.785648,10.913650
6660,100.474998,30.097555,45.785831,10.909296
6661,100.485374,30.097479,46.786018,10.905034
6662,100.495750,30.097401,47.786205,10.900651
6663,100.506119,30.097322,48.785664,10.896356
6664,99.499817,30.110149,-48.207298,12.315759
6665,99.510193,30.110149,-47.207272,12.311434
6666,99.520569,30.110149,-46.207249,12.307200
6667,99.530945,30.110146,-45.207226,12.302634
6668,99.541321,30.110144,-44.207203,12.298370
6669,99.551697,30.110140,-43.207180,12.293984
6670,99.562073,30.110136,-42.207157,12.289690
6671,99.572449,30.110130,-41.207138,12.285275
6672,99.582825,30.110125,-40.207108,12.280951
6673,99.593201,30.110117,-39.207088,12.276505
6674,99.603577,30.110109,-38.207062,12.272151
6675,99.613953,30.110102,-37.207039,12.267888
6676,99.624321,30.110092,-36.207748,12.263506
6677,99.634697,30.110083,-35.207726,12.259212
6678,99.645073,30.110071,-34.207703,12.254797
6679,99.655449,30.110060,-33.207676,12.250473
6680,99.665825,30.110046,-32.207653,12.246027
6681,99.676201,30.110033,-31.207626,12.241673
6682,99.686577,30.110020,-30.207602,12.237410
6683,99.696953,30.110004,-29.207577,12.233026
6684,99.707329,30.109989,-28.207550,12.228731
6685,99.717705,30.109972,-27.207523,12.224317
6686,99.728081,30.109955,-26.207497,12.219994
6687,99.738457,30.109936,-25.207470,12.215548
6688,99.748833,30.109917,-24.207441,12.211194
6689,99.759201,30.109898,-23.208151,12.206933
6690,99.769577,30.109877,-22.208120,12.202548
6691,99.779953,30.109856,-21.208092,12.198254
6692,99.790329,30.109833,-20.208063,12.193840
6693,99.800705,30.109810,-19.208033,12.189517
6694,99.811081,30.109787,-18.208004,12.185284
6695,99.821457,30.109762,-17.207973,12.180930
6696,99.831833,30.109735,-16.207941,12.176455
6697,99.842209,30.109711,-15.207911,12.172282
6698,99.852585,30.109682,-14.207878,12.167777
6699,99.862961,30.109655,-13.207845,12.163574
6700,99.873337,30.109627,-12.207811,12.159251
6701,99.883713,30.109596,-11.207778,12.154807
6702,99.894081,30.109566,-10.208479,12.150455
6703,99.904457,30.109535,-9.208444,12.146191
6704,99.914833,30.109503,-8.208408,12.141807
6705,99.925209,30.109470,-7.208372,12.137514
6706,99.935585,30.109436,-6.208334,12.133100
6707,99.945961,30.109402,-5.208297,12.128777
6708,99.956337,30.109367,-4.208258,12.124544
6709,99.966713,30.109331,-3.208219,12.120191
6710,99.977089,30.109295,-2.208179,12.115928
6711,99.987465,30.109257,-1.208138,12.111544
6712,99.997841,30.109219,-0.208097,12.107251
6713,100.008209,30.109179,0.791210,12.102837
6714,100.018585,30.109138,1.791253,12.098514
6715,100.028961,30.109098,2.791297,12.094281
6716,100.039337,30.109056,3.791341,12.089928
6717,100.049713,30.109015,4.791387,12.085665
6718,100.060089,30.108971,5.791433,12.081283
6719,100.070465,30.108927,6.791481,12.076989
6720,100.080841,30.108881,7.791529,12.072577
6721,100.091217,30.108835,8.791578,12.068253
6722,100.101593,30.108789,9.791628,12.064020
6723,100.111961,30.108742,10.790943,12.059667
6724,100.122337,30.108694,11.790995,12.055405
6725,100.132713,30.108644,12.791048,12.051022
6726,100.143089,30.108595,13.791101,12.046728
6727,100.153465,30.108545,14.791156,12.042526
6728,100.163841,30.108494,15.791213,12.038204
6729,100.174217,30.108440,16.791269,12.033761
6730,100.184593,30.108389,17.791328,12.029619
6731,100.194969,30.108334,18.791388,12.025146
6732,100.205338,30.108280,19.790710,12.020972
6733,100.215714,30.108225,20.790771,12.016680
6734,100.226089,30.108168,21.790834,12.012266
6735,100.236465,30.108110,22.790899,12.007944
6736,100.246841,30.108053,23.790962,12.003712
6737,100.257217,30.107994,24.791029,11.999359
6738,100.267593,30.107935,25.791096,11.995098
6739,100.277969,30.107874,26.791164,11.990715
6740,100.288338,30.107813,27.790499,11.986421
6741,100.298714,30.107752,28.790569,11.982220
6742,100.309090,30.107689,29.790640,11.977897
6743,100.319466,30.107626,30.790712,11.973665
6744,100.329842,30.107561,31.790789,11.969313
6745,100.340218,30.107496,32.790863,11.965051
6746,100.350594,30.107430,33.790943,11.960668
6747,100.360962,30.107363,34.790287,11.956374
6748,100.371338,30.107296,35.790363,11.952173
6749,100.381714,30.107227,36.790443,11.947850
6750,100.392090,30.107159,37.790527,11.943619
6751,100.402466,30.107088,38.790615,11.939266
6752,100.412842,30.107018,39.790695,11.935005
6753,100.423218,30.106945,40.790787,11.930622
6754,100.433586,30.106873,41.790138,11.926328
6755,100.443962,30.106800,42.790226,11.922127
6756,100.454338,30.106726,43.790318,11.917805
6757,100.464714,30.106651,44.790409,11.913573
6758,100.475090,30.106575,45.790504,11.909221
6759,100.485466,30.106499,46.790600,11.904960
6760,100.495834,30.106422,47.789963,11.900785
6761,100.506210,30.106344,48.790058,11.896494
6762,99.499817,30.119171,-48.202923,13.315861
6763,99.510193,30.119171,-47.202988,13.311535
6764,99.520569,30.119169,-46.203060,13.307090
6765,99.530945,30.119167,-45.203125,13.302735
6766,99.541321,30.119165,-44.203190,13.298470
6767,99.551704,30.119162,-43.202522,13.294083
6768,99.562080,30.119156,-42.202595,13.289578
6769,99.572456,30.119152,-41.202660,13.285374
6770,99.582832,30.119144,-40.202728,13.280839
6771,99.593208,30.119139,-39.202793,13.276605
6772,99.603584,30.119131,-38.202858,13.272251
6773,99.613960,30.119122,-37.202930,13.267776
6774,99.624336,30.119112,-36.202995,13.263391
6775,99.634712,30.119102,-35.203064,13.259097
6776,99.645088,30.119091,-34.203129,13.254682
6777,99.655464,30.119080,-33.203194,13.250359
6778,99.665840,30.119068,-32.203259,13.246125
6779,99.676216,30.119055,-31.203323,13.241771
6780,99.686592,30.119040,-30.203390,13.237296
6781,99.696968,30.119024,-29.203455,13.232911
6782,99.707344,30.119009,-28.203520,13.228617
6783,99.717720,30.118992,-27.203585,13.224203
6784,99.728096,30.118975,-26.203648,13.219879
6785,99.738472,30.118958,-25.203711,13.215647
6786,99.748856,30.118938,-24.203039,13.211291
6787,99.759232,30.118917,-23.203104,13.206817
6788,99.769608,30.118898,-22.203163,13.202643
6789,99.779984,30.118876,-21.203226,13.198138
6790,99.790359,30.118855,-20.203289,13.193935
6791,99.800735,30.118832,-19.203350,13.189612
6792,99.811111,30.118807,-18.203411,13.185168
6793,99.821487,30.118782,-17.203470,13.180815
6794,99.831863,30.118757,-16.203529,13.176552
6795,99.842239,30.118731,-15.203588,13.172168
6796,99.852615,30.118704,-14.203648,13.167875
6797,99.862991,30.118675,-13.203705,13.163461
6798,99.873367,30.118647,-12.203763,13.159138
6799,99.883743,30.118618,-11.203819,13.154905
6800,99.894119,30.118587,-10.203876,13.150552
6801,99.904495,30.118555,-9.203932,13.146077
6802,99.914871,30.118525,-8.203986,13.141905
6803,99.925247,30.118490,-7.204041,13.137402
6804,99.935623,30.118458,-6.204095,13.133200
6805,99.945999,30.118423,-5.204147,13.128876
6806,99.956375,30.118387,-4.204200,13.124433
6807,99.966751,30.118351,-3.204252,13.120079
6808,99.977127,30.118315,-2.204303,13.115816
6809,99.987503,30.118277,-1.204352,13.111434
6810,99.997879,30.118238,-0.204402,13.107141
6811,100.008255,30.118200,0.795550,13.102939
6812,100.018631,30.118160,1.795502,13.098617
6813,100.029015,30.118118,2.796190,13.094172
6814,100.039391,30.118076,3.796144,13.089819
6815,100.049767,30.118034,4.796099,13.085558
6816,100.060143,30.117990,5.796055,13.081175
6817,100.070518,30.117947,6.796011,13.076882
6818,100.080894,30.117903,7.795968,13.072680
6819,100.091270,30.117857,8.795927,13.068358
6820,100.101646,30.117809,9.795886,13.063915
6821,100.112022,30.117764,10.795846,13.059773
6822,100.122398,30.117714,11.795808,13.055301
6823,100.132774,30.117666,12.795770,13.051129
6824,100.143150,30.117617,13.795732,13.046837
6825,100.153526,30.117565,14.795696,13.042424
6826,100.163902,30.117514,15.795662,13.038102
6827,100.174278,30.117462,16.795628,13.033870
6828,100.184654,30.117409,17.795595,13.029518
6829,100.195030,30.117355,18.795563,13.025257
6830,100.205406,30.117300,19.795534,13.020874
6831,100.215782,30.117245,20.795504,13.016582
6832,100.226158,30.117188,21.795475,13.012170
6833,100.236534,30.117132,22.795446,13.008060
6834,100.246910,30.117073,23.795422,13.003616
6835,100.257286,30.117014,24.795397,12.999265
6836,100.267662,30.116955,25.795374,12.995003
6837,100.278038,30.116896,26.795349,12.990832
