Site_ID,Period,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10
9684,0.000000,0.123393,0.047402,0.242501,0.055164,0.117040,0.100452,0.163148,0.197854,0.166380,0.092286
9685,0.000000,0.118794,0.040297,0.144561,0.096514,0.092019,0.083944,0.168830,0.168169,0.247803,0.064358
9686,0.000000,0.143552,0.048445,0.174916,0.052961,0.118730,0.072857,0.111972,0.282703,0.209281,0.079998
9687,0.000000,0.114588,0.033457,0.079739,0.110546,0.093860,0.062136,0.119797,0.269110,0.230749,0.091238
9688,0.000000,0.176824,0.026301,0.064112,0.095561,0.126266,0.046135,0.201478,0.347796,0.242360,0.084043
9689,0.000000,0.079949,0.044564,0.114762,0.084085,0.132224,0.057606,0.183292,0.242773,0.135467,0.059799
9690,0.000000,0.158528,0.037963,0.109145,0.094639,0.119302,0.073909,0.103023,0.325111,0.153408,0.093492
9691,0.000000,0.089448,0.087964,0.172148,0.086546,0.116850,0.087284,0.164842,0.267000,0.099553,0.078098
9692,0.000000,0.063572,0.027881,0.117371,0.090052,0.146368,0.098388,0.232661,0.234230,0.113888,0.085538
9693,0.000000,0.080610,0.063584,0.070893,0.156267,0.097240,0.084138,0.239203,0.254183,0.197795,0.068421
9694,0.000000,0.120404,0.044318,0.080910,0.069062,0.198829,0.067511,0.235480,0.274303,0.115131,0.086626
9695,0.000000,0.071193,0.048495,0.054637,0.088040,0.202796,0.047449,0.254262,0.364009,0.169742,0.067506
9696,0.000000,0.087742,0.050936,0.049919,0.055115,0.164443,0.058761,0.413451,0.278007,0.211260,0.055154
9697,0.000000,0.058657,0.085026,0.071617,0.055584,0.126997,0.088259,0.315580,0.249904,0.395693,0.063905
9698,0.000000,0.061468,0.064105,0.100722,0.056462,0.204071,0.043046,0.239483,0.198920,0.354143,0.045595
9699,0.000000,0.082042,0.057372,0.093650,0.060675,0.230691,0.053655,0.136388,0.195772,0.303270,0.051007
9700,0.000000,0.064883,0.092704,0.097511,0.049762,0.097967,0.070496,0.101473,0.199095,0.344604,0.067943
9701,0.000000,0.126204,0.054053,0.060604,0.049134,0.132973,0.086651,0.141577,0.167805,0.186968,0.024687
9702,0.000000,0.168445,0.065926,0.077930,0.064291,0.132044,0.091943,0.145839,0.180745,0.133215,0.040853
9703,0.000000,0.078159,0.043685,0.164787,0.051457,0.125953,0.084937,0.105264,0.149148,0.124485,0.082218
9704,0.000000,0.064997,0.094481,0.254657,0.074037,0.145575,0.128038,0.096111,0.185061,0.150001,0.073873
9705,0.000000,0.065598,0.059403,0.304634,0.075805,0.147960,0.159103,0.068811,0.151980,0.121969,0.119707
9706,0.000000,0.071714,0.062567,0.232589,0.041459,0.229904,0.127993,0.055504,0.245791,0.140001,0.144921
9707,0.000000,0.078795,0.070864,0.249365,0.074434,0.139144,0.108793,0.089698,0.097941,0.098209,0.093888
9708,0.000000,0.110681,0.109538,0.239467,0.114140,0.132034,0.227589,0.122368,0.112432,0.091475,0.085354
9709,0.000000,0.064330,0.075506,0.157320,0.097003,0.171899,0.288625,0.089017,0.115503,0.120735,0.066802
9710,0.000000,0.106744,0.126775,0.143723,0.109446,0.135725,0.159738,0.145672,0.179260,0.089673,0.084415
9711,0.000000,0.078293,0.140545,0.093347,0.110067,0.255696,0.124591,0.072989,0.144047,0.057266,0.039633
9712,0.000000,0.078469,0.070021,0.077439,0.090151,0.165925,0.143702,0.176885,0.205220,0.076438,0.032369
9713,0.000000,0.152544,0.060780,0.109514,0.096916,0.154227,0.117343,0.116764,0.159872,0.138328,0.032830
9714,0.000000,0.164545,0.057140,0.113407,0.073170,0.135747,0.223833,0.180755,0.117224,0.128435,0.030051
9715,0.000000,0.132587,0.054116,0.215654,0.108973,0.170529,0.102551,0.310640,0.158683,0.152381,0.029661
9716,0.000000,0.093291,0.042656,0.238898,0.095442,0.094141,0.125310,0.302961,0.134984,0.212242,0.029934
9717,0.000000,0.148730,0.070845,0.184373,0.085109,0.128620,0.165119,0.183714,0.177752,0.146925,0.028611
9718,0.000000,0.139258,0.052846,0.265513,0.114326,0.228525,0.256904,0.266924,0.156800,0.208038,0.040175
9719,0.000000,0.162083,0.061991,0.156849,0.096571,0.184117,0.257696,0.195205,0.078028,0.122568,0.056593
9720,0.000000,0.129325,0.045485,0.122589,0.099919,0.115939,0.236830,0.247744,0.158608,0.113263,0.048194
9721,0.000000,0.155897,0.029880,0.126545,0.101289,0.167286,0.112807,0.160027,0.176007,0.196621,0.045211
9722,0.000000,0.155649,0.046496,0.187371,0.146290,0.181903,0.157281,0.204789,0.224988,0.080106,0.048367
9723,0.000000,0.146267,0.057519,0.146152,0.098907,0.233097,0.142380,0.233200,0.283567,0.104915,0.056486
9724,0.000000,0.190194,0.092324,0.185066,0.187144,0.296634,0.173560,0.260565,0.170470,0.230978,0.046323
9725,0.000000,0.175212,0.065169,0.100300,0.097237,0.245108,0.180728,0.222444,0.160353,0.192225,0.041592
9726,0.000000,0.333012,0.060706,0.134322,0.140545,0.304599,0.172657,0.238936,0.231305,0.207424,0.037478
9727,0.000000,0.364147,0.059631,0.139279,0.094962,0.151200,0.135789,0.331333,0.129194,0.233133,0.040576
9728,0.000000,0.260430,0.052810,0.193476,0.078332,0.141686,0.201614,0.233213,0.252012,0.265452,0.032716
9729,0.000000,0.313154,0.050586,0.117582,0.065408,0.120562,0.115119,0.154317,0.316857,0.290593,0.050258
9730,0.000000,0.331771,0.038325,0.201165,0.067249,0.096714,0.141547,0.202664,0.256539,0.175153,0.025629
9731,0.000000,0.230931,0.034042,0.115853,0.092920,0.118766,0.151707,0.215465,0.140252,0.162191,0.049214
9732,0.000000,0.247328,0.060403,0.089664,0.079142,0.181719,0.120000,0.152958,0.122080,0.157369,0.037286
9733,0.000000,0.293610,0.071773,0.159813,0.089833,0.105191,0.175144,0.166618,0.138174,0.152645,0.033998
9734,0.000000,0.284837,0.054724,0.144866,0.073931,0.134045,0.242704,0.128614,0.143683,0.172758,0.032531
9735,0.000000,0.338814,0.088119,0.205519,0.069619,0.123376,0.124179,0.091674,0.176313,0.226138,0.040744
9736,0.000000,0.281127,0.110904,0.200653,0.102819,0.166514,0.087114,0.115123,0.191846,0.135522,0.030079
9737,0.000000,0.169947,0.085381,0.278481,0.120258,0.160685,0.081710,0.083792,0.156462,0.156841,0.055166
9738,0.000000,0.253723,0.073478,0.216374,0.175862,0.128029,0.150328,0.093567,0.113167,0.222419,0.032459
9739,0.000000,0.200942,0.076138,0.291196,0.144759,0.192898,0.166843,0.101710,0.145335,0.209243,0.047041
9740,0.000000,0.170412,0.112777,0.233118,0.189051,0.106515,0.120619,0.155612,0.113210,0.237562,0.033066
9741,0.000000,0.169855,0.070594,0.278867,0.204072,0.161440,0.083595,0.116155,0.142309,0.238895,0.019759
9742,0.000000,0.217898,0.064523,0.255845,0.077742,0.095926,0.122975,0.093572,0.200071,0.317835,0.050679
9743,0.000000,0.133069,0.092123,0.156324,0.105528,0.171705,0.168998,0.075958,0.251393,0.286283,0.044968
9744,0.000000,0.164727,0.119146,0.234428,0.101197,0.159858,0.111601,0.141568,0.281965,0.365935,0.048785
9745,0.000000,0.124473,0.070501,0.271078,0.080064,0.131189,0.147948,0.077203,0.212323,0.341290,0.057808
9746,0.000000,0.194696,0.083352,0.128390,0.056527,0.209711,0.267348,0.115479,0.229475,0.324793,0.050516
9747,0.000000,0.113489,0.110858,0.302156,0.064356,0.117904,0.192277,0.115717,0.366662,0.241930,0.049501
9748,0.000000,0.195919,0.112549,0.124930,0.060949,0.191415,0.108485,0.109523,0.252046,0.223104,0.028522
9749,0.000000,0.252594,0.155731,0.193266,0.063461,0.389580,0.190368,0.167190,0.373565,0.505580,0.047173
9750,0.000000,0.238608,0.088116,0.189849,0.054595,0.188414,0.098132,0.142922,0.213796,0.240792,0.041766
9751,0.000000,0.234809,0.098170,0.289829,0.053877,0.297687,0.135916,0.111424,0.171128,0.371782,0.041480
9752,0.000000,0.317377,0.094507,0.412990,0.061892,0.175212,0.135223,0.081503,0.232730,0.229393,0.026610
9753,0.000000,0.273946,0.049431,0.262573,0.068068,0.252925,0.105527,0.114362,0.228507,0.206679,0.074445
9754,0.000000,0.387836,0.113984,0.160868,0.115919,0.115172,0.150614,0.180605,0.163055,0.280216,0.029127
9755,0.000000,0.236958,0.085144,0.181883,0.088052,0.176815,0.118093,0.310065,0.128769,0.181616,0.026342
9756,0.000000,0.163315,0.056604,0.131285,0.088374,0.087196,0.101160,0.331655,0.126745,0.143198,0.022392
9757,0.000000,0.142167,0.044683,0.105977,0.052047,0.127251,0.195655,0.148754,0.135985,0.211401,0.056464
9758,0.000000,0.177769,0.047470,0.098576,0.087795,0.165698,0.142036,0.204121,0.184419,0.290881,0.033846
9759,0.000000,0.153413,0.035488,0.176362,0.106589,0.210002,0.240873,0.191860,0.167476,0.223819,0.067434
9760,0.000000,0.254292,0.072740,0.069344,0.074290,0.066846,0.074596,0.254079,0.216928,0.136563,0.053888
9761,0.000000,0.133390,0.069798,0.108211,0.075377,0.087601,0.126245,0.193909,0.217402,0.128229,0.085089
9762,0.000000,0.123014,0.023346,0.102828,0.057755,0.165380,0.170793,0.348860,0.293036,0.207848,0.060468
9763,0.000000,0.162541,0.058998,0.206814,0.090153,0.138317,0.239667,0.249838,0.284668,0.108122,0.101362
9764,0.000000,0.101067,0.062679,0.239612,0.090679,0.098401,0.242901,0.193072,0.474254,0.090106,0.053357
9765,0.000000,0.125902,0.068758,0.173624,0.109516,0.086103,0.166461,0.130685,0.209833,0.120162,0.067745
9766,0.000000,0.126351,0.078859,0.186365,0.151721,0.180426,0.093820,0.178463,0.216406,0.084720,0.033065
9767,0.000000,0.067099,0.066531,0.189063,0.077148,0.213482,0.215011,0.183133,0.301753,0.165699,0.045679
9768,0.000000,0.112731,0.067706,0.126819,0.084494,0.180652,0.258678,0.143638,0.212076,0.247860,0.061266
9769,0.000000,0.092361,0.071718,0.175803,0.071949,0.147462,0.287152,0.090126,0.188215,0.181880,0.043093
9770,0.000000,0.146785,0.090612,0.218985,0.128687,0.119417,0.179575,0.151872,0.276834,0.171446,0.080751
9771,0.000000,0.183578,0.057950,0.088963,0.130554,0.178152,0.128212,0.133664,0.386508,0.122166,0.061622
9772,0.000000,0.159872,0.061160,0.134148,0.128658,0.127153,0.190797,0.119688,0.385880,0.180832,0.083801
9773,0.000000,0.152569,0.069819,0.131302,0.141932,0.108741,0.154412,0.108587,0.270546,0.174857,0.068642
9774,0.000000,0.167692,0.043935,0.141101,0.116260,0.100965,0.089136,0.171313,0.233501,0.164555,0.078060
9775,0.000000,0.211792,0.050093,0.195444,0.117303,0.097718,0.074155,0.111585,0.295111,0.154890,0.082839
9776,0.000000,0.174438,0.039441,0.142057,0.167863,0.130030,0.085149,0.138177,0.160537,0.241515,0.098642
9777,0.000000,0.236498,0.042298,0.124524,0.163697,0.124895,0.095238,0.088271,0.166062,0.187801,0.072727
9778,0.000000,0.228462,0.020783,0.143748,0.144044,0.167183,0.076774,0.120500,0.181842,0.121200,0.074641
9779,0.000000,0.144359,0.044942,0.312936,0.154662,0.155306,0.074786,0.149086,0.146698,0.101309,0.086300
9780,0.000000,0.201212,0.064969,0.402261,0.082397,0.086650,0.104508,0.140775,0.190911,0.126587,0.081934
9781,0.000000,0.236581,0.058670,0.248605,0.073297,0.147656,0.084143,0.132172,0.098196,0.217369,0.063077
9782,0.000000,0.232798,0.064148,0.242572,0.073709,0.107097,0.102076,0.129516,0.169515,0.117871,0.122480
9783,0.000000,0.101225,0.058644,0.098824,0.104686,0.068805,0.063689,0.104164,0.119188,0.262255,0.086999
9784,0.000000,0.112611,0.026027,0.221117,0.129700,0.101973,0.087285,0.107599,0.191350,0.205088,0.090372
9785,0.000000,0.099803,0.044508,0.140343,0.083956,0.132464,0.075244,0.111111,0.208131,0.168920,0.098942
9786,0.000000,0.161933,0.043760,0.046419,0.077324,0.127869,0.064732,0.112369,0.380335,0.169871,0.075845
9787,0.000000,0.109200,0.052012,0.064705,0.159038,0.171741,0.068732,0.188036,0.354696,0.138527,0.098277
9788,0.000000,0.111179,0.059256,0.108422,0.063502,0.098610,0.074201,0.230419,0.274564,0.133290,0.100922
9789,0.000000,0.071126,0.039900,0.102160,0.073124,0.199880,0.063594,0.118377,0.178731,0.197558,0.092833
9790,0.000000,0.076436,0.052250,0.101149,0.160817,0.160764,0.068660,0.185664,0.233044,0.143918,0.058286
9791,0.000000,0.127393,0.034830,0.069597,0.077159,0.130392,0.044160,0.194459,0.239994,0.159449,0.044336
9792,0.000000,0.068537,0.056056,0.108429,0.070313,0.186985,0.050589,0.216002,0.185158,0.138439,0.111208
9793,0.000000,0.101066,0.057778,0.107258,0.076243,0.176187,0.056978,0.214505,0.175366,0.171464,0.087534
9794,0.000000,0.054815,0.069750,0.078009,0.060999,0.177355,0.066485,0.262469,0.246260,0.207094,0.055279
9795,0.000000,0.051823,0.080044,0.094526,0.038643,0.132612,0.046765,0.173753,0.161253,0.264653,0.042515
9796,0.000000,0.077276,0.048446,0.109843,0.025649,0.255196,0.057561,0.168031,0.200099,0.477587,0.035689
9797,0.000000,0.044056,0.071068,0.047717,0.051860,0.144718,0.046098,0.116027,0.150332,0.296517,0.029632
9798,0.000000,0.063645,0.051383,0.056251,0.077086,0.088875,0.070471,0.093726,0.217662,0.285283,0.026799
9799,0.000000,0.089512,0.071369,0.054827,0.064251,0.112649,0.079445,0.144494,0.173137,0.166373,0.046098
9800,0.000000,0.169903,0.072607,0.059843,0.069283,0.095187,0.055888,0.106319,0.161666,0.142271,0.052328
9801,0.000000,0.073828,0.055254,0.388003,0.081766,0.175077,0.062651,0.079318,0.120088,0.080450,0.083677
9802,0.000000,0.039409,0.098693,0.350771,0.070489,0.153528,0.110201,0.060673,0.146215,0.111690,0.143951
9803,0.000000,0.069522,0.051977,0.144698,0.052763,0.234137,0.150955,0.085406,0.225232,0.113073,0.076991
9804,0.000000,0.106627,0.058588,0.288635,0.051453,0.140034,0.166758,0.090426,0.242871,0.099072,0.102392
9805,0.000000,0.078490,0.040748,0.179897,0.097628,0.127362,0.164735,0.100520,0.195238,0.177813,0.079901
9806,0.000000,0.123119,0.035269,0.238333,0.062179,0.178208,0.199315,0.173086,0.200734,0.139502,0.053910
9807,0.000000,0.082040,0.063944,0.253278,0.088428,0.180352,0.170845,0.108941,0.092418,0.114211,0.072603
9808,0.000000,0.092244,0.086670,0.087072,0.111306,0.202427,0.294078,0.218135,0.109319,0.077922,0.043576
9809,0.000000,0.084503,0.099141,0.063150,0.068974,0.222653,0.185615,0.115470,0.125159,0.089446,0.032108
9810,0.000000,0.065481,0.065029,0.064194,0.112468,0.248807,0.173164,0.117661,0.140876,0.129717,0.038481
9811,0.000000,0.071070,0.056218,0.090116,0.091233,0.162035,0.179009,0.133837,0.070036,0.180756,0.031288
9812,0.000000,0.113497,0.069210,0.085820,0.115280,0.119424,0.174744,0.161956,0.125473,0.149036,0.035272
9813,0.000000,0.087090,0.053171,0.124400,0.124571,0.144696,0.125014,0.343500,0.128550,0.171073,0.027686
9814,0.000000,0.112680,0.044210,0.162473,0.132892,0.201381,0.172773,0.294073,0.160263,0.108605,0.027807
9815,0.000000,0.106747,0.071856,0.117569,0.170241,0.132306,0.247209,0.202793,0.204705,0.069789,0.027890
9816,0.000000,0.236141,0.038614,0.232803,0.111562,0.126287,0.300434,0.251641,0.151303,0.191601,0.045551
9817,0.000000,0.183859,0.072643,0.178665,0.132476,0.110929,0.226616,0.200962,0.169537,0.166174,0.048289
9818,0.000000,0.254004,0.049607,0.118159,0.080217,0.260091,0.110469,0.172971,0.094843,0.085819,0.050288
9819,0.000000,0.165481,0.065329,0.140207,0.109499,0.187343,0.106622,0.315984,0.166882,0.165648,0.047494
9820,0.000000,0.205964,0.044513,0.126653,0.086139,0.208994,0.183075,0.231770,0.172347,0.155561,0.040929
9821,0.000000,0.181439,0.073416,0.111991,0.130515,0.286728,0.159708,0.205481,0.166884,0.135852,0.051321
9822,0.000000,0.229482,0.055177,0.088520,0.193419,0.282278,0.153488,0.243229,0.215285,0.220221,0.033036
9823,0.000000,0.225208,0.096770,0.127609,0.151005,0.154442,0.220638,0.119667,0.207987,0.207044,0.058308
9824,0.000000,0.231636,0.052443,0.160715,0.180966,0.163931,0.216808,0.303582,0.205329,0.176952,0.027061
9825,0.000000,0.408112,0.055342,0.127138,0.110576,0.164928,0.269166,0.331722,0.262484,0.139700,0.047104
9826,0.000000,0.298009,0.078742,0.108210,0.107371,0.087281,0.135845,0.333608,0.235566,0.134715,0.033036
9827,0.000000,0.239890,0.072524,0.145659,0.079473,0.087872,0.183678,0.293212,0.156046,0.169008,0.027656
9828,0.000000,0.351542,0.058693,0.119484,0.075834,0.125797,0.223182,0.349387,0.188633,0.215088,0.019350
9829,0.000000,0.266388,0.072464,0.127513,0.067400,0.091627,0.138913,0.286898,0.156413,0.130042,0.033810
9830,0.000000,0.219078,0.082732,0.113873,0.116622,0.107271,0.161120,0.174016,0.092555,0.135606,0.031033
9831,0.000000,0.175525,0.063927,0.155976,0.086514,0.255760,0.195571,0.107711,0.071668,0.148650,0.036222
9832,0.000000,0.165569,0.061830,0.167770,0.055021,0.139927,0.166295,0.133461,0.134484,0.148898,0.033022
9833,0.000000,0.376146,0.095917,0.227592,0.056503,0.159303,0.105307,0.091297,0.173183,0.117686,0.036720
9834,0.000000,0.143369,0.062603,0.192877,0.042652,0.119950,0.067597,0.097294,0.148231,0.145325,0.037642
9835,0.000000,0.209198,0.062808,0.166990,0.077347,0.172319,0.119699,0.173129,0.239418,0.209556,0.046768
9836,0.000000,0.155252,0.069203,0.196323,0.178615,0.223181,0.068246,0.202629,0.109532,0.277522,0.041437
9837,0.000000,0.257571,0.047733,0.282184,0.117023,0.130015,0.127785,0.154332,0.110663,0.163127,0.036786
9838,0.000000,0.140971,0.047928,0.418765,0.154876,0.095650,0.106596,0.146627,0.169742,0.304454,0.032727
9839,0.000000,0.135349,0.074110,0.203221,0.101766,0.178074,0.128789,0.113690,0.160933,0.226384,0.024889
9840,0.000000,0.151531,0.077908,0.257505,0.082602,0.120992,0.131763,0.091344,0.206747,0.182200,0.043263
9841,0.000000,0.242733,0.067919,0.145588,0.109570,0.132878,0.094477,0.092816,0.177038,0.149305,0.032084
9842,0.000000,0.148529,0.154360,0.266344,0.074964,0.106888,0.102168,0.139844,0.213483,0.256856,0.064327
9843,0.000000,0.156531,0.082297,0.151517,0.095754,0.142496,0.101511,0.106325,0.257891,0.136181,0.099756
9844,0.000000,0.162692,0.108246,0.200430,0.094775,0.180498,0.082419,0.134260,0.132850,0.181430,0.071499
9845,0.000000,0.207887,0.152942,0.141164,0.074715,0.122258,0.174448,0.093296,0.434073,0.122077,0.072966
9846,0.000000,0.240738,0.123379,0.141869,0.137802,0.151255,0.160826,0.165428,0.393225,0.233658,0.042646
9847,0.000000,0.266046,0.082215,0.128242,0.075208,0.198824,0.183383,0.137037,0.256178,0.185623,0.052451
9848,0.000000,0.247317,0.084991,0.133640,0.076591,0.168864,0.113901,0.107824,0.348155,0.290298,0.041197
9849,0.000000,0.384737,0.078047,0.140547,0.107464,0.077882,0.104273,0.124321,0.259065,0.240286,0.060802
9850,0.000000,0.277745,0.063038,0.336038,0.072823,0.217281,0.131823,0.118347,0.132588,0.295575,0.024898
9851,0.000000,0.398407,0.049201,0.284567,0.052619,0.179397,0.102566,0.072345,0.169986,0.188231,0.026870
9852,0.000000,0.285159,0.093209,0.138894,0.085361,0.117101,0.127670,0.121859,0.197429,0.181092,0.039995
9853,0.000000,0.178526,0.065234,0.153130,0.048168,0.110558,0.143792,0.225799,0.147851,0.253677,0.041207
9854,0.000000,0.246318,0.099076,0.144099,0.067256,0.116898,0.146234,0.223989,0.128783,0.150636,0.036477
9855,0.000000,0.254041,0.086105,0.116566,0.105011,0.121459,0.123140,0.254442,0.101260,0.078102,0.031666
9856,0.000000,0.187019,0.046991,0.114686,0.093160,0.107847,0.152295,0.167391,0.137342,0.161431,0.052388
9857,0.000000,0.186766,0.053352,0.104926,0.110119,0.133359,0.150844,0.243282,0.198385,0.143665,0.036378
9858,0.000000,0.194889,0.040951,0.120163,0.084106,0.078256,0.135797,0.243353,0.207321,0.104327,0.072683
9859,0.000000,0.154376,0.042684,0.146438,0.085973,0.101489,0.099472,0.343657,0.237100,0.076701,0.065280
9860,0.000000,0.182535,0.024509,0.216478,0.064581,0.170689,0.152346,0.197620,0.301195,0.173792,0.073457
9861,0.000000,0.166047,0.043188,0.218588,0.092681,0.083952,0.183603,0.115090,0.300609,0.101051,0.048270
9862,0.000000,0.181660,0.063560,0.110773,0.084933,0.125245,0.177956,0.139214,0.253909,0.069021,0.034827
9863,0.000000,0.150659,0.062287,0.129967,0.098479,0.149020,0.183057,0.147083,0.216122,0.127765,0.086245
9864,0.000000,0.211152,0.061424,0.208075,0.113184,0.093931,0.183344,0.188479,0.260261,0.136194,0.050922
9865,0.000000,0.224630,0.065675,0.280750,0.115488,0.195191,0.118939,0.145797,0.255219,0.155312,0.050107
9866,0.000000,0.240961,0.090775,0.230918,0.098548,0.130338,0.116290,0.108785,0.298100,0.152386,0.056270
9867,0.000000,0.154715,0.056237,0.170584,0.080686,0.201582,0.146198,0.076833,0.275263,0.099981,0.053568
9868,0.000000,0.184899,0.094403,0.134480,0.101611,0.135938,0.166690,0.148106,0.248605,0.110952,0.046612
9869,0.000000,0.150253,0.068235,0.086497,0.145494,0.132008,0.120082,0.124361,0.333247,0.140919,0.081866
9870,0.000000,0.182567,0.086012,0.097219,0.156481,0.069545,0.093081,0.157453,0.270779,0.108616,0.046407
9871,0.000000,0.146293,0.071257,0.162999,0.168561,0.125179,0.087073,0.184311,0.234372,0.078963,0.072330
9872,0.000000,0.229911,0.069313,0.206319,0.129743,0.137429,0.088370,0.077717,0.352904,0.224482,0.080821
9873,0.000000,0.169041,0.080370,0.171790,0.245534,0.106390,0.092716,0.080435,0.156733,0.148969,0.072437
9874,0.000000,0.124395,0.057360,0.093087,0.214301,0.107097,0.082853,0.131470,0.251844,0.176472,0.042985
9875,0.000000,0.226505,0.059451,0.137397,0.100554,0.123149,0.079758,0.093309,0.261693,0.202393,0.092067
9876,0.000000,0.163226,0.053807,0.160642,0.076242,0.113498,0.078743,0.115796,0.266769,0.198831,0.077236
9877,0.000000,0.115708,0.042808,0.162802,0.070898,0.073943,0.047995,0.118999,0.207026,0.167604,0.065409
9878,0.000000,0.100527,0.041449,0.157469,0.071841,0.159551,0.045858,0.200356,0.178326,0.187654,0.062931
9879,0.000000,0.129145,0.067446,0.187575,0.059924,0.097018,0.063992,0.122041,0.115891,0.137521,0.092505
9880,0.000000,0.086455,0.040565,0.121991,0.081134,0.180905,0.089349,0.088128,0.170161,0.156205,0.093112
9881,0.000000,0.074908,0.046270,0.066526,0.079180,0.081218,0.054914,0.127262,0.173869,0.142669,0.109041
9882,0.000000,0.074380,0.029560,0.172921,0.075525,0.100402,0.122144,0.128268,0.208166,0.193960,0.091509
9883,0.000000,0.057017,0.030888,0.111636,0.084716,0.129841,0.060645,0.081705,0.145638,0.159759,0.082868
9884,0.000000,0.085399,0.043161,0.086218,0.109150,0.217765,0.052030,0.109721,0.278039,0.098422,0.132207
9885,0.000000,0.062631,0.074542,0.089411,0.120560,0.238935,0.074823,0.100359,0.220096,0.128292,0.090405
9886,0.000000,0.084337,0.042160,0.069821,0.098382,0.186217,0.058487,0.177340,0.138479,0.095637,0.086623
9887,0.000000,0.109468,0.110330,0.074581,0.156075,0.196722,0.057443,0.209313,0.243094,0.113222,0.037726
9888,0.000000,0.105072,0.051671,0.097463,0.133927,0.218259,0.104486,0.181550,0.365563,0.145331,0.043622
9889,0.000000,0.076141,0.034417,0.046012,0.116183,0.115924,0.048366,0.195960,0.343354,0.120558,0.060909
9890,0.000000,0.073705,0.060938,0.091758,0.078972,0.135196,0.071790,0.230193,0.306091,0.333637,0.086499
9891,0.000000,0.064361,0.061783,0.072929,0.038570,0.187351,0.045058,0.252015,0.192939,0.167000,0.083787
9892,0.000000,0.090977,0.050718,0.072695,0.050493,0.142315,0.063170,0.240231,0.168035,0.278015,0.069742
9893,0.000000,0.045950,0.110416,0.096955,0.026686,0.118976,0.060253,0.155402,0.150640,0.230687,0.047721
9894,0.000000,0.092611,0.085352,0.077833,0.053876,0.170335,0.088724,0.176874,0.096008,0.330299,0.054665
9895,0.000000,0.090071,0.077534,0.079237,0.064170,0.167037,0.109804,0.148365,0.141090,0.277216,0.033746
9896,0.000000,0.045434,0.113628,0.066161,0.038684,0.147553,0.069623,0.148784,0.213376,0.213868,0.026891
9897,0.000000,0.065721,0.087469,0.084852,0.051221,0.072291,0.047345,0.076782,0.190281,0.106891,0.043620
9898,0.000000,0.083734,0.074598,0.098593,0.064354,0.079501,0.064563,0.104590,0.225682,0.203411,0.043366
9899,0.000000,0.072307,0.073960,0.232731,0.071341,0.246546,0.143992,0.093283,0.168068,0.083138,0.072206
9900,0.000000,0.076283,0.055744,0.220180,0.090543,0.154488,0.110402,0.181911,0.190521,0.090745,0.104431
9901,0.000000,0.105041,0.082206,0.099717,0.089604,0.139174,0.119572,0.123973,0.156206,0.102519,0.066832
9902,0.000000,0.091929,0.068612,0.162931,0.078391,0.142116,0.084885,0.083317,0.125157,0.199566,0.064234
9903,0.000000,0.060471,0.043275,0.107108,0.084174,0.136727,0.149130,0.148638,0.205450,0.100954,0.052921
9904,0.000000,0.100663,0.051618,0.170987,0.044333,0.094026,0.302156,0.139931,0.216838,0.131631,0.049630
9905,0.000000,0.081707,0.065372,0.309127,0.086183,0.183678,0.251458,0.176837,0.166747,0.097681,0.064336
9906,0.000000,0.157220,0.072705,0.144239,0.066454,0.179452,0.234811,0.176621,0.199263,0.102957,0.041493
9907,0.000000,0.097391,0.077935,0.101100,0.085619,0.308600,0.183684,0.203720,0.186726,0.065167,0.033503
9908,0.000000,0.080009,0.054882,0.064061,0.066896,0.173648,0.197772,0.226956,0.136499,0.139304,0.045256
9909,0.000000,0.129196,0.054676,0.089961,0.096237,0.239608,0.129267,0.158135,0.122452,0.098932,0.031079
9910,0.000000,0.116371,0.070860,0.105266,0.169548,0.156621,0.122325,0.148584,0.084426,0.064524,0.023936
9911,0.000000,0.170515,0.077854,0.085662,0.109534,0.225608,0.226482,0.168398,0.127012,0.058113,0.026056
9912,0.000000,0.088790,0.049127,0.132382,0.093431,0.175007,0.236141,0.141941,0.107440,0.128478,0.040901
9913,0.000000,0.069548,0.036952,0.185079,0.135802,0.144121,0.203204,0.200988,0.127735,0.100901,0.043852
9914,0.000000,0.150047,0.046449,0.179616,0.121112,0.148472,0.171654,0.125083,0.088720,0.072522,0.053054
9915,0.000000,0.136321,0.045866,0.232065,0.076987,0.204266,0.204006,0.146273,0.160312,0.133414,0.041272
9916,0.000000,0.146950,0.043767,0.105304,0.127970,0.221163,0.233140,0.155769,0.116442,0.156584,0.066483
9917,0.000000,0.148976,0.068910,0.106910,0.098997,0.154485,0.221923,0.180891,0.163296,0.108071,0.054812
9918,0.000000,0.212044,0.097413,0.110166,0.188847,0.246184,0.147832,0.218232,0.184389,0.103930,0.068350
9919,0.000000,0.184328,0.092524,0.144837,0.126638,0.144560,0.142513,0.302550,0.181373,0.098200,0.050963
9920,0.000000,0.095389,0.053782,0.113384,0.159624,0.134935,0.243794,0.193544,0.072952,0.141224,0.038674
9921,0.000000,0.221571,0.096425,0.172043,0.117846,0.149539,0.228227,0.162329,0.278766,0.188513,0.036861
9922,0.000000,0.209638,0.067016,0.142030,0.138785,0.147402,0.279779,0.253769,0.245170,0.200823,0.032032
9923,0.000000,0.222995,0.053684,0.126575,0.067266,0.113588,0.307311,0.228727,0.157735,0.200171,0.038312
