Site_ID,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10
230,0.254402,0.085356,0.295687,0.080614,0.094996,0.079548,0.304122,0.190610,0.192616,0.062020
231,0.154190,0.142345,0.257055,0.089016,0.083677,0.133957,0.220204,0.185431,0.213308,0.024123
232,0.235432,0.121868,0.263490,0.073804,0.083935,0.122367,0.227125,0.395763,0.319914,0.061344
233,0.128683,0.163077,0.217446,0.046204,0.064835,0.112299,0.269356,0.181276,0.248949,0.044642
234,0.135536,0.157560,0.238916,0.102586,0.059989,0.123158,0.290027,0.255687,0.348407,0.050181
235,0.118829,0.143898,0.273861,0.061801,0.079864,0.091043,0.199056,0.336898,0.192068,0.048741
236,0.137544,0.206473,0.239922,0.199989,0.138034,0.146322,0.286039,0.238506,0.248202,0.034537
237,0.269965,0.154839,0.386116,0.113651,0.157783,0.161490,0.222963,0.221503,0.231585,0.046015
238,0.233871,0.196472,0.383694,0.114342,0.133633,0.153429,0.174483,0.304397,0.198510,0.045202
239,0.310556,0.112884,0.518206,0.160435,0.272501,0.187703,0.195560,0.231132,0.151595,0.044483
240,0.222221,0.196586,0.432584,0.104835,0.189332,0.133106,0.189147,0.246686,0.135465,0.029722
241,0.343885,0.192978,0.429513,0.193333,0.103979,0.165004,0.317708,0.256977,0.149600,0.051815
242,0.280630,0.113246,0.363657,0.196812,0.121069,0.158064,0.105259,0.341200,0.106925,0.042289
243,0.422420,0.151775,0.452910,0.160794,0.115867,0.144303,0.102353,0.251336,0.196995,0.065404
244,0.183041,0.197618,0.303156,0.121370,0.111628,0.070544,0.064718,0.306914,0.174394,0.062752
245,0.210502,0.305447,0.467206,0.189569,0.101136,0.152529,0.100973,0.225872,0.224100,0.056016
246,0.208334,0.296794,0.440955,0.130454,0.092171,0.111946,0.153287,0.363443,0.164618,0.050041
247,0.110622,0.227153,0.388290,0.139287,0.089879,0.078477,0.103871,0.188826,0.079552,0.139001
248,0.200102,0.267483,0.441982,0.050365,0.060939,0.116307,0.207899,0.325231,0.304314,0.079201
249,0.230641,0.149079,0.460754,0.134368,0.061393,0.116072,0.197008,0.293369,0.113208,0.049082
250,0.149997,0.226401,0.561114,0.119977,0.106520,0.247115,0.273482,0.361390,0.190133,0.067509
251,0.260219,0.320887,0.692196,0.071097,0.090196,0.158469,0.188613,0.150386,0.119639,0.093638
252,0.161536,0.185926,0.538022,0.092629,0.088201,0.186264,0.276266,0.191738,0.122297,0.057976
253,0.225494,0.143541,0.269597,0.093382,0.071293,0.228366,0.293044,0.250216,0.170385,0.053710
254,0.269156,0.230217,0.374965,0.070627,0.063499,0.325513,0.157882,0.091356,0.218740,0.068209
255,0.197739,0.201007,0.574524,0.087046,0.089532,0.246049,0.138739,0.209707,0.314393,0.040825
256,0.327847,0.145876,0.607300,0.089063,0.112595,0.174473,0.082709,0.387278,0.253898,0.114648
257,0.180961,0.131030,0.476298,0.086386,0.156387,0.158861,0.115546,0.174358,0.207314,0.044713
258,0.249985,0.159973,0.778953,0.082239,0.126872,0.117998,0.119044,0.318470,0.228809,0.042310
259,0.679693,0.310536,0.483322,0.078417,0.114919,0.086343,0.113708,0.336220,0.144343,0.038865
260,0.155306,0.359269,0.456430,0.137472,0.093918,0.067281,0.087134,0.305956,0.279800,0.026310
261,0.257960,0.354725,0.439643,0.127906,0.167813,0.134391,0.093443,0.489444,0.150694,0.039475
262,0.320740,0.180701,0.646619,0.064566,0.253575,0.167398,0.067969,0.395525,0.207387,0.078095
263,0.221690,0.212444,0.648416,0.063924,0.219915,0.138777,0.088231,0.463604,0.271578,0.081570
264,0.444747,0.229055,0.450989,0.087914,0.204348,0.219673,0.132248,0.299766,0.243744,0.067585
